1,450,6,2,0
1,450,10,8,0
1,450,4,6,0
1,450,7,3,0
1,450,1,10,0
1,450,3,8,0
1,450,6,1,0
1,450,9,9,1
1,450,6,3,0
1,450,1,3,0
1,450,2,4,0
1,450,6,8,0
1,188,NaN,7,0
1,188,2,2,1
1,188,NaN,5,0
1,188,NaN,6,0
1,188,7,7,1
1,188,6,6,1
1,188,10,10,1
1,188,10,10,1
1,188,NaN,9,0
1,188,5,5,1
1,188,NaN,4,0
1,188,7,7,1
1,304,NaN,2,0
1,304,4,3,0
1,304,NaN,10,0
1,304,10,1,0
1,304,5,3,0
1,304,8,2,0
1,304,5,9,0
1,304,7,6,0
1,304,8,9,0
1,304,NaN,4,0
1,304,8,7,0
1,304,4,7,0
1,246,NaN,5,0
1,246,NaN,1,0
1,246,6,1,0
1,246,7,9,0
1,246,9,9,1
1,246,3,3,1
1,246,7,4,0
1,246,NaN,8,0
1,246,7,2,0
1,246,NaN,8,0
1,246,6,6,1
1,246,6,2,0
1,140,NaN,6,0
1,140,NaN,1,0
1,140,NaN,2,0
1,140,6,1,0
1,140,6,2,0
1,140,8,3,0
1,140,6,3,0
1,140,2,1,0
1,140,NaN,8,0
1,140,NaN,4,0
1,140,5,5,1
1,140,10,10,1
1,362,4,1,0
1,362,5,4,0
1,362,6,1,0
1,362,10,8,0
1,362,4,8,0
1,362,NaN,10,0
1,362,2,5,0
1,362,4,7,0
1,362,NaN,8,0
1,362,6,6,1
1,362,7,6,0
1,362,5,5,1
1,410,2,10,0
1,410,4,9,0
1,410,8,3,0
1,410,4,7,0
1,410,4,4,1
1,410,4,5,0
1,410,7,5,0
1,410,NaN,2,0
1,410,2,7,0
1,410,1,7,0
1,410,4,6,0
1,410,7,9,0
1,100,NaN,1,0
1,100,NaN,10,0
1,100,NaN,7,0
1,100,9,9,1
1,100,4,4,1
1,100,NaN,10,0
1,100,8,8,1
1,100,5,5,1
1,100,NaN,2,0
1,100,5,5,1
1,100,9,9,1
1,100,6,6,1
2,362,9,4,0
2,362,NaN,3,0
2,362,10,2,0
2,362,5,5,1
2,362,7,3,0
2,362,10,9,0
2,362,6,2,0
2,362,10,7,0
2,362,10,10,1
2,362,8,8,1
2,362,5,3,0
2,362,7,5,0
2,100,NaN,9,0
2,100,NaN,2,0
2,100,3,3,1
2,100,10,10,1
2,100,NaN,10,0
2,100,3,3,1
2,100,NaN,5,0
2,100,NaN,2,0
2,100,8,8,1
2,100,NaN,2,0
2,100,7,7,1
2,100,2,2,1
2,450,4,9,0
2,450,9,6,0
2,450,2,6,0
2,450,10,3,0
2,450,10,8,0
2,450,NaN,5,0
2,450,10,2,0
2,450,5,9,0
2,450,8,8,1
2,450,9,7,0
2,450,7,6,0
2,450,10,6,0
2,188,10,10,1
2,188,NaN,8,0
2,188,6,1,0
2,188,NaN,7,0
2,188,6,1,0
2,188,NaN,8,0
2,188,4,4,1
2,188,6,6,1
2,188,5,5,1
2,188,NaN,8,0
2,188,7,7,1
2,188,3,3,1
2,304,8,1,0
2,304,4,5,0
2,304,3,3,1
2,304,6,6,1
2,304,5,2,0
2,304,4,1,0
2,304,3,7,0
2,304,10,10,1
2,304,4,4,1
2,304,6,6,1
2,304,10,1,0
2,304,4,4,1
2,246,NaN,7,0
2,246,4,4,1
2,246,NaN,1,0
2,246,6,1,0
2,246,5,5,1
2,246,NaN,1,0
2,246,10,10,1
2,246,8,8,1
2,246,NaN,9,0
2,246,NaN,9,0
2,246,8,8,1
2,246,NaN,10,0
2,140,2,2,1
2,140,NaN,6,0
2,140,4,4,1
2,140,2,2,1
2,140,5,5,1
2,140,NaN,9,0
2,140,4,4,1
2,140,6,1,0
2,140,NaN,10,0
2,140,5,5,1
2,140,3,3,1
2,140,9,9,1
2,410,10,5,0
2,410,1,4,0
2,410,10,1,0
2,410,7,8,0
2,410,NaN,10,0
2,410,10,7,0
2,410,1,4,0
2,410,10,10,1
2,410,10,6,0
2,410,2,4,0
2,410,10,6,0
2,410,7,3,0
3,304,9,9,1
3,304,10,6,0
3,304,1,1,1
3,304,NaN,7,0
3,304,NaN,5,0
3,304,7,7,1
3,304,3,3,1
3,304,4,7,0
3,304,6,8,0
3,304,7,6,0
3,304,10,8,0
3,304,NaN,4,0
3,188,NaN,3,0
3,188,NaN,1,0
3,188,2,2,1
3,188,9,9,1
3,188,NaN,8,0
3,188,2,2,1
3,188,1,1,1
3,188,3,3,1
3,188,4,5,0
3,188,7,8,0
3,188,9,9,1
3,188,4,4,1
3,246,8,8,1
3,246,NaN,5,0
3,246,NaN,9,0
3,246,1,6,0
3,246,7,8,0
3,246,1,1,1
3,246,10,10,1
3,246,NaN,2,0
3,246,NaN,5,0
3,246,NaN,1,0
3,246,5,4,0
3,246,1,8,0
3,410,9,5,0
3,410,8,1,0
3,410,10,10,1
3,410,NaN,4,0
3,410,5,4,0
3,410,4,2,0
3,410,1,7,0
3,410,4,6,0
3,410,10,7,0
3,410,4,10,0
3,410,7,1,0
3,410,10,4,0
3,450,9,7,0
3,450,1,3,0
3,450,7,6,0
3,450,2,10,0
3,450,5,9,0
3,450,10,10,1
3,450,6,2,0
3,450,9,3,0
3,450,10,2,0
3,450,8,2,0
3,450,3,9,0
3,450,6,6,1
3,362,4,9,0
3,362,4,1,0
3,362,NaN,5,0
3,362,6,3,0
3,362,7,8,0
3,362,2,3,0
3,362,7,2,0
3,362,4,9,0
3,362,6,1,0
3,362,1,6,0
3,362,8,7,0
3,362,9,2,0
3,140,9,9,1
3,140,NaN,7,0
3,140,7,7,1
3,140,3,3,1
3,140,NaN,10,0
3,140,3,3,1
3,140,NaN,1,0
3,140,4,4,1
3,140,7,7,1
3,140,5,5,1
3,140,6,6,1
3,140,4,4,1
3,100,2,2,1
3,100,NaN,3,0
3,100,10,10,1
3,100,10,10,1
3,100,9,9,1
3,100,8,8,1
3,100,6,6,1
3,100,NaN,5,0
3,100,4,4,1
3,100,4,4,1
3,100,8,8,1
3,100,5,5,1
4,246,9,9,1
4,246,NaN,2,0
4,246,10,10,1
4,246,NaN,2,0
4,246,3,5,0
4,246,NaN,1,0
4,246,2,2,1
4,246,NaN,4,0
4,246,4,4,1
4,246,6,2,0
4,246,NaN,10,0
4,246,NaN,5,0
4,140,NaN,4,0
4,140,7,7,1
4,140,NaN,4,0
4,140,10,10,1
4,140,9,9,1
4,140,8,8,1
4,140,7,7,1
4,140,6,1,0
4,140,NaN,1,0
4,140,6,1,0
4,140,10,10,1
4,140,NaN,9,0
4,100,NaN,5,0
4,100,4,4,1
4,100,9,9,1
4,100,NaN,7,0
4,100,6,6,1
4,100,6,6,1
4,100,9,9,1
4,100,NaN,6,0
4,100,6,1,0
4,100,8,8,1
4,100,10,10,1
4,100,10,10,1
4,188,9,9,1
4,188,8,8,1
4,188,6,6,1
4,188,NaN,1,0
