1,140,6,6,1
1,140,3,3,1
1,140,6,6,1
1,140,2,2,1
1,140,4,8,0
1,140,NaN,7,0
1,140,10,10,1
1,140,2,2,1
1,140,7,7,1
1,140,6,6,1
1,140,9,9,1
1,140,6,1,0
1,100,8,8,1
1,100,9,9,1
1,100,7,7,1
1,100,2,2,1
1,100,9,9,1
1,100,2,2,1
1,100,1,1,1
1,100,7,7,1
1,100,3,3,1
1,100,4,4,1
1,100,8,8,1
1,100,10,10,1
1,362,3,4,0
1,362,7,1,0
1,362,3,8,0
1,362,3,7,0
1,362,4,4,1
1,362,8,10,0
1,362,7,7,1
1,362,4,4,1
1,362,7,4,0
1,362,4,2,0
1,362,7,5,0
1,362,5,5,1
1,450,7,9,0
1,450,5,3,0
1,450,4,9,0
1,450,9,4,0
1,450,7,8,0
1,450,6,10,0
1,450,5,5,1
1,450,5,8,0
1,450,7,2,0
1,450,5,6,0
1,450,7,7,1
1,450,3,5,0
1,304,7,2,0
1,304,3,3,1
1,304,10,10,1
1,304,4,4,1
1,304,5,9,0
1,304,7,1,0
1,304,5,7,0
1,304,8,1,0
1,304,5,3,0
1,304,10,10,1
1,304,5,5,1
1,304,8,6,0
1,410,9,10,0
1,410,10,8,0
1,410,9,9,1
1,410,10,4,0
1,410,9,1,0
1,410,10,6,0
1,410,7,1,0
1,410,9,9,1
1,410,7,5,0
1,410,10,10,1
1,410,4,1,0
1,410,9,3,0
1,188,1,2,0
1,188,NaN,7,0
1,188,7,7,1
1,188,6,6,1
1,188,3,3,1
1,188,4,4,1
1,188,10,10,1
1,188,NaN,8,0
1,188,3,3,1
1,188,3,3,1
1,188,2,6,0
1,188,3,3,1
1,246,8,2,0
1,246,4,5,0
1,246,4,4,1
1,246,6,6,1
1,246,8,1,0
1,246,8,8,1
1,246,10,10,1
1,246,9,9,1
1,246,9,9,1
1,246,8,2,0
1,246,NaN,5,0
1,246,5,5,1
